,2022/01/21,2022/01/31,2022/02/28,2022/03/31,2022/04/30,2022/05/31,2022/06/30,2022/07/31,2022/08/31,2022/09/30,2022/10/31,2022/11/30,2022/12/31,2023/01/31,2023/02/28,2023/03/31,2023/04/30,2023/05/31,2023/06/30,2023/07/31,2023/08/31,2023/09/30,2023/10/31,2023/11/30,2023/12/31,2024/01/31,2024/02/29,2024/03/31,2024/04/30,2024/05/31,2024/06/30,2024/07/31,2024/08/31,2024/09/30,2024/10/31,2024/11/30,2024/12/31,2025/01/31,2025/02/28,2025/03/31,2025/04/30,2025/05/31,2025/06/30,2025/07/31,2025/08/31,2025/09/30,2025/10/31,2025/11/30,2025/12/31,2026/01/31,2026/02/28,2026/03/31,2026/04/30,2026/05/31,2026/06/30,2026/07/31,2026/08/31,2026/09/30,2026/10/31,2026/11/30,2026/12/31,2027/01/31,2027/02/28,2027/03/31,2027/04/30,2027/05/31,2027/06/30,2027/07/31,2027/08/31,2027/09/30,2027/10/31,2027/11/30,2027/12/31,2028/01/31,2028/02/29,2028/03/31,2028/04/30,2028/05/31,2028/06/30,2028/07/31,2028/08/31,2028/09/30,2028/10/31,2028/11/30,2028/12/31,2029/01/31,2029/02/28,2029/03/31,2029/04/30,2029/05/31,2029/06/30,2029/07/31,2029/08/31,2029/09/30,2029/10/31,2029/11/30,2029/12/31,2030/01/31,2030/02/28,2030/03/31,2030/04/30,2030/05/31,2030/06/30,2030/07/31,2030/08/31,2030/09/30,2030/10/31,2030/11/30,2030/12/31,2031/01/31,2031/02/28,2031/03/31,2031/04/30,2031/05/31,2031/06/30,2031/07/31,2031/08/31,2031/09/30,2031/10/31,2031/11/30,2031/12/31,2032/01/31,2032/02/29,2032/03/31,2032/04/30,2032/05/31,2032/06/30,2032/07/31,2032/08/31,2032/09/30,2032/10/31,2032/11/30,2032/12/31,2033/01/31,2033/02/28,2033/03/31,2033/04/30,2033/05/31,2033/06/30,2033/07/31,2033/08/31,2033/09/30,2033/10/31,2033/11/30,2033/12/31,2034/01/31,2034/02/28,2034/03/31,2034/04/30,2034/05/31,2034/06/30,2034/07/31,2034/08/31,2034/09/30,2034/10/31,2034/11/30,2034/12/31,2035/01/31,2035/02/28,2035/03/31,2035/04/30,2035/05/31,2035/06/30,2035/07/31,2035/08/31,2035/09/30,2035/10/31,2035/11/30,2035/12/31,2036/01/31,2036/02/29,2036/03/31,2036/04/30,2036/05/31,2036/06/30,2036/07/31,2036/08/31,2036/09/30,2036/10/31,2036/11/30,2036/12/31,2037/01/31,2037/02/28,2037/03/31,2037/04/30,2037/05/31,2037/06/30,2037/07/31,2037/08/31,2037/09/30,2037/10/31,2037/11/30,2037/12/31,2038/01/31,2038/02/28,2038/03/31,2038/04/30,2038/05/31,2038/06/30,2038/07/31,2038/08/31,2038/09/30,2038/10/31,2038/11/30,2038/12/31,2039/01/31,2039/02/28,2039/03/31,2039/04/30,2039/05/31,2039/06/30,2039/07/31,2039/08/31,2039/09/30,2039/10/31,2039/11/30,2039/12/31,2040/01/31,2040/02/29,2040/03/31,2040/04/30,2040/05/31,2040/06/30,2040/07/31,2040/08/31,2040/09/30,2040/10/31,2040/11/30,2040/12/31,2041/01/31,2041/02/28,2041/03/31,2041/04/30,2041/05/31,2041/06/30,2041/07/31,2041/08/31,2041/09/30,2041/10/31,2041/11/30,2041/12/31,2042/01/31,2042/02/28,2042/03/31,2042/04/30,2042/05/31,2042/06/30,2042/07/31,2042/08/31,2042/09/30,2042/10/31,2042/11/30,2042/12/31,2043/01/31
0x3a86874e0a768b528f4c1ec96036f48e51d4de9b,0,0,0,0,"500,000","472,192","458,304","444,416","430,528","416,640","402,752","388,864","374,976","361,088","361,088","333,312","333,312","305,536","291,648","277,760","263,872","249,984","236,096","222,208","208,320","194,432","180,544","166,656","152,768","138,880","124,992","111,104","97,216","83,328","69,440","55,552","41,664","27,776","13,888",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xf4fceead922e2ba963c52799d2ed24d213ef2395,0,0,0,0,"500,000","472,192","458,304","444,416","430,528","416,640","402,752","388,864","374,976","361,088","361,088","333,312","333,312","305,536","291,648","277,760","263,872","249,984","236,096","222,208","208,320","194,432","180,544","166,656","152,768","138,880","124,992","111,104","97,216","83,328","69,440","55,552","41,664","27,776","13,888",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x651b79fbe21ec9b2f2fdc51d96333ed1c535dda0,0,0,0,0,0,"500,000","486,080","458,304","444,416","430,528","416,640","402,752","388,864","374,976","374,976","361,088","347,200","333,312","319,424","291,648","277,760","263,872","249,984","236,096","222,208","208,320","194,432","180,544","166,656","152,768","138,880","124,992","111,104","97,216","83,328","69,440","55,552","41,664","27,776","13,888",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xf0a558f9d923c3d4c0224e7c68f87ae7feee48d5,0,0,0,0,0,"500,000","486,080","458,304","444,416","430,528","416,640","402,752","388,864","374,976","374,976","361,088","347,200","333,312","319,424","291,648","277,760","263,872","249,984","236,096","222,208","208,320","194,432","180,544","166,656","152,768","138,880","124,992","111,104","97,216","83,328","69,440","55,552","41,664","27,776","13,888",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x6404dafe76be696068b402e1275df1a4db637673,0,0,0,0,0,"500,000","486,080","458,304","444,416","430,528","416,640","402,752","388,864","374,976","374,976","361,088","347,200","333,312","319,424","291,648","277,760","263,872","249,984","236,096","222,208","208,320","194,432","180,544","166,656","152,768","138,880","124,992","111,104","97,216","83,328","69,440","55,552","41,664","27,776","13,888",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x1cb06967dff6e4b78941511985fa40dbad51a2f2,0,0,0,0,0,"1,500,000","1,458,310","1,374,978","1,333,312","1,291,646","1,249,980","1,208,314","1,166,648","1,124,982","1,124,982","1,083,316","1,041,650","999,984","958,318","874,986","833,320","791,654","749,988","708,322","666,656","624,990","583,324","541,658","499,992","458,326","416,660","374,994","333,328","291,662","249,996","208,330","166,664","124,998","83,332","41,666",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xeb8f59c5d020996d6b918d8686e9d563b481df5a,0,0,0,0,0,0,0,"500,000","472,192","458,304","444,416","430,528","416,640","402,752","402,752","388,864","374,976","361,088","347,200","333,312","305,536","291,648","277,760","263,872","249,984","236,096","222,208","208,320","194,432","180,544","166,656","152,768","138,880","124,992","111,104","97,216","83,328","69,440","55,552","41,664","27,776","13,888",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x5261cfc173924766a3898f06a334883d0bba615b,0,0,0,"100,000","100,000","100,000","100,000","100,000","100,000","100,000","94,418","91,641","88,864","86,087","86,087","83,310","80,533","77,756","74,979","72,202","66,648","66,648","61,094","58,317","55,540","52,763","52,763","47,209","44,432","41,655","38,878","36,101","33,324","30,547","27,770","24,993","22,216","19,439","19,439","13,885","11,108","8,331","5,554","2,777",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x37825e591a7f7180d16dfb9d41968e048fbef5cc,0,0,0,"100,000","100,000","100,000","100,000","100,000","100,000","100,000","94,418","91,641","88,864","86,087","86,087","83,310","80,533","77,756","74,979","72,202","66,648","66,648","61,094","58,317","55,540","52,763","52,763","47,209","44,432","41,655","38,878","36,101","33,324","30,547","27,770","24,993","22,216","19,439","19,439","13,885","11,108","8,331","5,554","2,777",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x2099b831b201111b9d611ea16359208b803c3f86,0,0,0,0,"100,000","100,000","100,000","100,000","100,000","100,000","94,418","91,641","88,864","86,087","86,087","83,310","80,533","77,756","74,979","72,202","66,648","66,648","61,094","58,317","55,540","52,763","52,763","47,209","44,432","41,655","38,878","36,101","33,324","30,547","27,770","24,993","22,216","19,439","19,439","13,885","11,108","8,331","5,554","2,777",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x066dfbce6c3967f2ca0e9a493dcb23017a7b509d,0,0,0,0,"100,000","100,000","100,000","100,000","100,000","100,000","94,418","91,641","88,864","86,087","86,087","83,310","80,533","77,756","74,979","72,202","66,648","66,648","61,094","58,317","55,540","52,763","52,763","47,209","44,432","41,655","38,878","36,101","33,324","30,547","27,770","24,993","22,216","19,439","19,439","13,885","11,108","8,331","5,554","2,777",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x84c0acf20a16e4f04af5ec728fac01c82719b89e,0,0,0,0,"100,000","100,000","100,000","100,000","100,000","100,000","94,418","91,641","88,864","86,087","86,087","83,310","80,533","77,756","74,979","72,202","66,648","66,648","61,094","58,317","55,540","52,763","52,763","47,209","44,432","41,655","38,878","36,101","33,324","30,547","27,770","24,993","22,216","19,439","19,439","13,885","11,108","8,331","5,554","2,777",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x1982b4b6633ab0650e10ec0c6bbea3b8976353d8,0,0,0,0,"250,000","236,096","229,152","222,208","215,264","208,320","201,376","194,432","187,488","180,544","180,544","166,656","166,656","152,768","145,824","138,880","131,936","124,992","118,048","111,104","104,160","97,216","90,272","83,328","76,384","69,440","62,496","55,552","48,608","41,664","34,720","27,776","20,832","13,888","6,944",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x1e59cb69c184c3a1d6b7134c172dff9cc822dccb,0,0,0,0,"112,000","105,774","102,663","99,552","96,441","93,330","90,219","87,108","83,997","80,886","80,886","74,664","74,664","68,442","65,331","62,220","59,109","55,998","52,887","49,776","46,665","43,554","40,443","37,332","34,221","31,110","27,999","24,888","21,777","18,666","15,555","12,444","9,333","6,222","3,111",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x41765229e19e1cac19f7feba265b2d59d93ed6f2,0,0,0,0,"250,000","236,096","229,152","222,208","215,264","208,320","201,376","194,432","187,488","180,544","180,544","166,656","166,656","152,768","145,824","138,880","131,936","124,992","118,048","111,104","104,160","97,216","90,272","83,328","76,384","69,440","62,496","55,552","48,608","41,664","34,720","27,776","20,832","13,888","6,944",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xe53c1512e17d35fbf9e00f9a5edab65f2e8096ce,0,0,0,0,"250,000","250,000","250,000","250,000","250,000","250,000","250,000","250,000","250,000","250,000","250,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xc0eb392ccb58a59e4bef7f56b2c3a46d0ed8aea3,0,0,0,0,"100,000","94,418","91,641","88,864","86,087","83,310","80,533","77,756","74,979","72,202","72,202","66,648","66,648","61,094","58,317","55,540","52,763","49,986","47,209","44,432","41,655","38,878","36,101","33,324","30,547","27,770","24,993","22,216","19,439","16,662","13,885","11,108","8,331","5,554","2,777",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x5c5185093138628f99b6f0ad33017a150067f5d0,0,0,0,0,"255,000","240,822","233,739","226,656","219,573","212,490","205,407","198,324","191,241","184,158","184,158","169,992","169,992","155,826","148,743","141,660","134,577","127,494","120,411","113,328","106,245","99,162","92,079","84,996","77,913","70,830","63,747","56,664","49,581","42,498","35,415","28,332","21,249","14,166","7,083",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x9c3d7288f20f89adc404f1c66c236d7fad4f5d8d,0,0,0,0,"15,000","14,144","13,728","13,312","12,896","12,480","12,064","11,648","11,232","10,816","10,816","9,984","9,984","9,152","8,736","8,320","7,904","7,488","7,072","6,656","6,240","5,824","5,408","4,992","4,576","4,160","3,744","3,328","2,912","2,496","2,080","1,664","1,248",832,416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x6ded16f29867771bc67654cf93ffe2fd34524a75,0,0,0,0,"100,000","94,418","91,641","88,864","86,087","83,310","80,533","77,756","74,979","72,202","72,202","66,648","66,648","61,094","58,317","55,540","52,763","49,986","47,209","44,432","41,655","38,878","36,101","33,324","30,547","27,770","24,993","22,216","19,439","16,662","13,885","11,108","8,331","5,554","2,777",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
